,id,color_palette,delta,category_number,time_spent,number_points,correct_answer
1077,JZRqup6frq8RnuylDsw5_Q_29,Tab10,1.6019969982410798,4,4.8,11,1
1078,JZRqup6frq8RnuylDsw5_Q_30,Tab10,2.1778566814326226,9,4.2,20,1
1079,JZRqup6frq8RnuylDsw5_Q_31,Tab10,2.1663387619953687,5,3.8,12,1
1080,JZRqup6frq8RnuylDsw5_Q_32,Tab10,1.6947183078890786,2,3.6,13,1
1081,JZRqup6frq8RnuylDsw5_Q_33,Tab10,2.2605413445290017,7,9.0,13,0
1082,JZRqup6frq8RnuylDsw5_Q_34,Tab10,1.6263690072632766,5,2.6,15,1
1083,JZRqup6frq8RnuylDsw5_Q_35,Tab10,1.5828240652429146,10,7.4,14,1
1084,JZRqup6frq8RnuylDsw5_Q_36,Tab10,2.973963379828298,7,6.5,13,1
1085,JZRqup6frq8RnuylDsw5_Q_37,Tab10,2.776334795580711,5,5.6,12,1
1086,JZRqup6frq8RnuylDsw5_Q_38,Tab10,2.2062384076614645,5,3.3,12,1
1087,JZRqup6frq8RnuylDsw5_Q_39,Tab10,2.0286507373175,4,4.4,17,1
1088,JZRqup6frq8RnuylDsw5_Q_40,Tab10,2.3734709014427557,10,3.9,14,1
1089,JZRqup6frq8RnuylDsw5_Q_41,Tab10,2.236537029305879,9,3.3,10,1
1090,JZRqup6frq8RnuylDsw5_Q_42,Tab10,2.5574490468422075,5,4.0,12,1
1091,JZRqup6frq8RnuylDsw5_Q_44,Tab10,2.325546858064389,4,5.9,18,1
1092,JbM4SSCEOKXly3rEgiVw_Q_0,StataS2,2.4380239529623022,10,4.0,16,0
1093,JbM4SSCEOKXly3rEgiVw_Q_1,StataS2,2.016533596577011,5,4.7,18,0
1094,JbM4SSCEOKXly3rEgiVw_Q_2,StataS2,1.5576903814031349,10,6.1,10,1
1095,JbM4SSCEOKXly3rEgiVw_Q_3,StataS2,2.7606147031237,3,5.7,10,1
1096,JbM4SSCEOKXly3rEgiVw_Q_5,StataS2,2.5461666735065283,8,5.9,15,1
1097,JbM4SSCEOKXly3rEgiVw_Q_6,StataS2,2.8694638806474293,7,7.4,15,1
1098,JbM4SSCEOKXly3rEgiVw_Q_7,StataS2,1.6688922117374632,2,3.8,18,1
1099,JbM4SSCEOKXly3rEgiVw_Q_8,StataS2,1.6812023193101568,4,4.1,11,1
1100,JbM4SSCEOKXly3rEgiVw_Q_9,StataS2,2.229838627297876,6,5.6,18,1
1101,JbM4SSCEOKXly3rEgiVw_Q_10,StataS2,2.3513934073472704,5,8.3,12,1
1102,JbM4SSCEOKXly3rEgiVw_Q_11,StataS2,2.0407870537895527,3,4.4,15,1
1103,JbM4SSCEOKXly3rEgiVw_Q_13,StataS2,1.5490217195156362,7,6.5,13,1
1104,JbM4SSCEOKXly3rEgiVw_Q_14,StataS2,2.5973791621258604,6,7.6,13,1
1105,JbM4SSCEOKXly3rEgiVw_Q_15,StataS2,2.583141237447573,6,4.3,16,0
1106,JbM4SSCEOKXly3rEgiVw_Q_16,StataS2,2.246934895766861,10,11.4,19,0
1107,JbM4SSCEOKXly3rEgiVw_Q_17,StataS2,1.9825042462348532,4,4.1,12,1
1108,JbM4SSCEOKXly3rEgiVw_Q_18,StataS2,1.5862770400956636,9,5.9,10,1
1109,JbM4SSCEOKXly3rEgiVw_Q_19,StataS2,2.0391144369439136,2,3.8,19,1
1110,JbM4SSCEOKXly3rEgiVw_Q_20,StataS2,2.7922935613814426,10,13.6,11,1
1111,JbM4SSCEOKXly3rEgiVw_Q_21,StataS2,2.633444307999309,8,6.2,14,1
1112,JbM4SSCEOKXly3rEgiVw_Q_22,StataS2,2.178894579713,10,12.5,12,1
1113,JbM4SSCEOKXly3rEgiVw_Q_23,StataS2,2.5856110472918417,10,5.4,11,1
1114,JbM4SSCEOKXly3rEgiVw_Q_24,StataS2,2.2918595049869035,8,7.4,18,0
1115,JbM4SSCEOKXly3rEgiVw_Q_25,StataS2,2.54277452482609,3,3.6,17,1
1116,JbM4SSCEOKXly3rEgiVw_Q_26,StataS2,2.5732084369266834,6,5.0,16,1
1117,JbM4SSCEOKXly3rEgiVw_Q_27,StataS2,2.858201928412206,3,6.6,17,1
1118,JbM4SSCEOKXly3rEgiVw_Q_28,StataS2,2.2579236271928758,7,6.4,14,1
1119,JbM4SSCEOKXly3rEgiVw_Q_29,StataS2,1.732167620287612,4,3.2,13,1
1120,JbM4SSCEOKXly3rEgiVw_Q_31,StataS2,2.961308674058659,10,7.5,10,1
1121,JbM4SSCEOKXly3rEgiVw_Q_32,StataS2,2.5621795194433483,8,8.1,18,1
1122,JbM4SSCEOKXly3rEgiVw_Q_33,StataS2,2.0735378735580063,10,8.5,10,1
1123,JbM4SSCEOKXly3rEgiVw_Q_34,StataS2,2.464564064729503,6,5.2,17,1
1124,JbM4SSCEOKXly3rEgiVw_Q_35,StataS2,1.922204023405592,5,4.5,13,1
1125,JbM4SSCEOKXly3rEgiVw_Q_36,StataS2,2.52105474829973,8,4.8,13,1
1126,JbM4SSCEOKXly3rEgiVw_Q_37,StataS2,1.6473388015752484,3,3.8,13,1
1127,JbM4SSCEOKXly3rEgiVw_Q_38,StataS2,2.1294535536975907,6,2.9,17,1
1128,JbM4SSCEOKXly3rEgiVw_Q_39,StataS2,1.7457196686073022,2,6.0,19,1
1129,JbM4SSCEOKXly3rEgiVw_Q_40,StataS2,1.645098057688685,4,3.1,11,1
1130,JbM4SSCEOKXly3rEgiVw_Q_41,StataS2,1.5147516174369118,4,5.5,19,1
1131,JbM4SSCEOKXly3rEgiVw_Q_42,StataS2,2.276545774357792,7,7.8,14,1
1132,JbM4SSCEOKXly3rEgiVw_Q_43,StataS2,1.8162556676388608,3,5.6,19,1
1133,JbM4SSCEOKXly3rEgiVw_Q_44,StataS2,1.882813009600885,6,4.1,15,1
1134,JpXm4XUn9h1VX8BDDiuh_Q_0,Tab10,2.892451423006272,10,3.5,11,1
1135,JpXm4XUn9h1VX8BDDiuh_Q_2,Tab10,2.056347030123068,6,2.9,14,1
1136,JpXm4XUn9h1VX8BDDiuh_Q_3,Tab10,1.6995556948790238,7,5.0,11,1
1137,JpXm4XUn9h1VX8BDDiuh_Q_4,Tab10,2.0283490144252063,2,2.8,17,1
1138,JpXm4XUn9h1VX8BDDiuh_Q_5,Tab10,1.6042698992234472,8,6.4,15,1
1139,JpXm4XUn9h1VX8BDDiuh_Q_6,Tab10,2.902224370119535,10,2.6,18,1
1140,JpXm4XUn9h1VX8BDDiuh_Q_7,Tab10,1.5415888697276785,4,5.7,18,1
1141,JpXm4XUn9h1VX8BDDiuh_Q_8,Tab10,2.118555304060136,6,4.9,19,1
1142,JpXm4XUn9h1VX8BDDiuh_Q_9,Tab10,1.6333533411723271,10,5.3,17,1
1143,JpXm4XUn9h1VX8BDDiuh_Q_10,Tab10,2.3624041717184543,5,2.4,13,1
1144,JpXm4XUn9h1VX8BDDiuh_Q_11,Tab10,2.8198349372079763,2,3.3,10,1
1145,JpXm4XUn9h1VX8BDDiuh_Q_12,Tab10,2.653438014294472,8,2.4,12,1
1146,JpXm4XUn9h1VX8BDDiuh_Q_13,Tab10,2.650669587127255,5,2.2,16,1
1147,JpXm4XUn9h1VX8BDDiuh_Q_14,Tab10,1.6956406877580843,3,5.1,11,1
1148,JpXm4XUn9h1VX8BDDiuh_Q_15,Tab10,2.3338640777699817,10,3.9,12,0
1149,JpXm4XUn9h1VX8BDDiuh_Q_16,Tab10,2.1226475082659286,10,3.7,20,1
1150,JpXm4XUn9h1VX8BDDiuh_Q_17,Tab10,1.713316935687537,6,4.5,14,0
1151,JpXm4XUn9h1VX8BDDiuh_Q_18,Tab10,2.438791136036075,8,5.0,11,1
1152,JpXm4XUn9h1VX8BDDiuh_Q_19,Tab10,1.5398715444688218,9,3.3,11,1
1153,JpXm4XUn9h1VX8BDDiuh_Q_20,Tab10,2.134179371843888,4,4.0,10,1
1154,JpXm4XUn9h1VX8BDDiuh_Q_21,Tab10,2.113616272694566,2,3.5,13,1
1155,JpXm4XUn9h1VX8BDDiuh_Q_22,Tab10,2.727595837163591,7,2.3,10,1
1156,JpXm4XUn9h1VX8BDDiuh_Q_23,Tab10,2.7209526247163645,4,3.2,17,1
1157,JpXm4XUn9h1VX8BDDiuh_Q_24,Tab10,1.5454310821336206,8,5.6,10,1
1158,JpXm4XUn9h1VX8BDDiuh_Q_26,Tab10,2.664378809985948,6,2.7,11,1
1159,JpXm4XUn9h1VX8BDDiuh_Q_27,Tab10,1.705646773018333,5,4.4,17,1
1160,JpXm4XUn9h1VX8BDDiuh_Q_28,Tab10,2.0436274207352536,3,3.1,20,1
1161,JpXm4XUn9h1VX8BDDiuh_Q_29,Tab10,1.835366893873123,3,4.0,13,1
1162,JpXm4XUn9h1VX8BDDiuh_Q_30,Tab10,2.5276882028354795,6,6.6,11,1
1163,JpXm4XUn9h1VX8BDDiuh_Q_31,Tab10,1.9992260855484856,5,4.1,12,1
1164,JpXm4XUn9h1VX8BDDiuh_Q_32,Tab10,2.4683694576745414,2,2.6,18,1
1165,JpXm4XUn9h1VX8BDDiuh_Q_33,Tab10,2.6796746412328174,9,3.6,13,1
1166,JpXm4XUn9h1VX8BDDiuh_Q_34,Tab10,2.780271750747988,3,3.0,16,1
1167,JpXm4XUn9h1VX8BDDiuh_Q_35,Tab10,2.680240445366897,7,3.3,15,1
1168,JpXm4XUn9h1VX8BDDiuh_Q_36,Tab10,2.445620994920411,3,3.7,19,1
1169,JpXm4XUn9h1VX8BDDiuh_Q_37,Tab10,2.042241842093488,7,3.0,15,1
1170,JpXm4XUn9h1VX8BDDiuh_Q_38,Tab10,2.898820053414377,10,3.8,20,1
1171,JpXm4XUn9h1VX8BDDiuh_Q_40,Tab10,1.6629457202187696,4,2.5,17,1
1172,JpXm4XUn9h1VX8BDDiuh_Q_41,Tab10,1.9119101318248488,9,3.4,17,1
1173,JpXm4XUn9h1VX8BDDiuh_Q_42,Tab10,2.900132329703277,8,2.6,19,1
1174,JpXm4XUn9h1VX8BDDiuh_Q_43,Tab10,1.627616124338902,2,6.2,15,1
1175,JpXm4XUn9h1VX8BDDiuh_Q_44,Tab10,2.0396981777852607,6,9.7,19,1
1176,LyU8YnGqSlsG77hve9tF_Q_0,SFSOParties,2.892451423006272,10,4.9,11,1
1177,LyU8YnGqSlsG77hve9tF_Q_2,SFSOParties,2.056347030123068,6,4.1,14,1
1178,LyU8YnGqSlsG77hve9tF_Q_3,SFSOParties,1.6995556948790238,7,4.5,11,1
1179,LyU8YnGqSlsG77hve9tF_Q_4,SFSOParties,2.0283490144252063,2,3.8,17,1
1180,LyU8YnGqSlsG77hve9tF_Q_5,SFSOParties,1.6042698992234472,8,6.9,15,1
1181,LyU8YnGqSlsG77hve9tF_Q_6,SFSOParties,2.902224370119535,10,4.5,18,1
1182,LyU8YnGqSlsG77hve9tF_Q_7,SFSOParties,1.5415888697276785,4,7.8,18,1
1183,LyU8YnGqSlsG77hve9tF_Q_8,SFSOParties,2.118555304060136,6,5.9,19,1
1184,LyU8YnGqSlsG77hve9tF_Q_9,SFSOParties,1.6333533411723271,10,8.3,17,1
1185,LyU8YnGqSlsG77hve9tF_Q_10,SFSOParties,2.3624041717184543,5,2.6,13,1
1186,LyU8YnGqSlsG77hve9tF_Q_11,SFSOParties,2.8198349372079763,2,5.5,10,1
1187,LyU8YnGqSlsG77hve9tF_Q_12,SFSOParties,2.653438014294472,8,4.4,12,1
1188,LyU8YnGqSlsG77hve9tF_Q_13,SFSOParties,2.650669587127255,5,6.9,16,1
1189,LyU8YnGqSlsG77hve9tF_Q_14,SFSOParties,1.6956406877580843,3,3.8,11,1
1190,LyU8YnGqSlsG77hve9tF_Q_15,SFSOParties,2.3338640777699817,10,5.4,12,1
1191,LyU8YnGqSlsG77hve9tF_Q_16,SFSOParties,2.1226475082659286,10,3.5,20,1
1192,LyU8YnGqSlsG77hve9tF_Q_17,SFSOParties,1.713316935687537,6,2.8,14,1
1193,LyU8YnGqSlsG77hve9tF_Q_18,SFSOParties,2.438791136036075,8,6.2,11,1
1194,LyU8YnGqSlsG77hve9tF_Q_19,SFSOParties,1.5398715444688218,9,11.3,11,1
1195,LyU8YnGqSlsG77hve9tF_Q_20,SFSOParties,2.134179371843888,4,2.6,10,1
1196,LyU8YnGqSlsG77hve9tF_Q_21,SFSOParties,2.113616272694566,2,4.7,13,1
1197,LyU8YnGqSlsG77hve9tF_Q_22,SFSOParties,2.727595837163591,7,4.5,10,1
1198,LyU8YnGqSlsG77hve9tF_Q_23,SFSOParties,2.7209526247163645,4,2.3,17,1
1199,LyU8YnGqSlsG77hve9tF_Q_24,SFSOParties,1.5454310821336206,8,5.4,10,1
1200,LyU8YnGqSlsG77hve9tF_Q_26,SFSOParties,2.664378809985948,6,8.2,11,1
1201,LyU8YnGqSlsG77hve9tF_Q_27,SFSOParties,1.705646773018333,5,4.5,17,1
1202,LyU8YnGqSlsG77hve9tF_Q_28,SFSOParties,2.0436274207352536,3,4.2,20,1
1203,LyU8YnGqSlsG77hve9tF_Q_29,SFSOParties,1.835366893873123,3,4.9,13,1
1204,LyU8YnGqSlsG77hve9tF_Q_30,SFSOParties,2.5276882028354795,6,4.2,11,1
1205,LyU8YnGqSlsG77hve9tF_Q_31,SFSOParties,1.9992260855484856,5,4.8,12,1
1206,LyU8YnGqSlsG77hve9tF_Q_32,SFSOParties,2.4683694576745414,2,2.8,18,1
1207,LyU8YnGqSlsG77hve9tF_Q_33,SFSOParties,2.6796746412328174,9,5.6,13,1
1208,LyU8YnGqSlsG77hve9tF_Q_34,SFSOParties,2.780271750747988,3,4.5,16,1
1209,LyU8YnGqSlsG77hve9tF_Q_35,SFSOParties,2.680240445366897,7,3.8,15,1
1210,LyU8YnGqSlsG77hve9tF_Q_36,SFSOParties,2.445620994920411,3,4.9,19,1
1211,LyU8YnGqSlsG77hve9tF_Q_37,SFSOParties,2.042241842093488,7,4.8,15,1
1212,LyU8YnGqSlsG77hve9tF_Q_38,SFSOParties,2.898820053414377,10,3.2,20,1
1213,LyU8YnGqSlsG77hve9tF_Q_40,SFSOParties,1.6629457202187696,4,4.0,17,1
1214,LyU8YnGqSlsG77hve9tF_Q_41,SFSOParties,1.9119101318248488,9,7.0,17,1
1215,LyU8YnGqSlsG77hve9tF_Q_42,SFSOParties,2.900132329703277,8,3.0,19,1
1216,LyU8YnGqSlsG77hve9tF_Q_43,SFSOParties,1.627616124338902,2,4.2,15,1
1217,LyU8YnGqSlsG77hve9tF_Q_44,SFSOParties,2.0396981777852607,6,4.9,19,1
1218,N4dnKGyh80MloX1zY6Jz_Q_0,SFSOParties,2.0435125513515,6,4.1,13,1
1219,N4dnKGyh80MloX1zY6Jz_Q_1,SFSOParties,2.3071965971923447,8,6.1,11,1
1220,N4dnKGyh80MloX1zY6Jz_Q_2,SFSOParties,1.5633520454969174,7,5.3,14,1
1221,N4dnKGyh80MloX1zY6Jz_Q_3,SFSOParties,2.559528018732665,4,3.5,16,1
1222,N4dnKGyh80MloX1zY6Jz_Q_4,SFSOParties,1.6400332376603792,5,7.8,20,1
1223,N4dnKGyh80MloX1zY6Jz_Q_5,SFSOParties,2.040259559926942,10,6.2,10,1
1224,N4dnKGyh80MloX1zY6Jz_Q_6,SFSOParties,2.392571606666448,5,3.2,14,1
1225,N4dnKGyh80MloX1zY6Jz_Q_7,SFSOParties,2.4238126682110144,7,3.3,13,1
1226,N4dnKGyh80MloX1zY6Jz_Q_8,SFSOParties,1.7400577764863463,2,3.6,13,1
1227,N4dnKGyh80MloX1zY6Jz_Q_9,SFSOParties,1.7358757717892903,10,12.0,16,1
1228,N4dnKGyh80MloX1zY6Jz_Q_10,SFSOParties,2.032334130475495,8,4.5,17,1
1229,N4dnKGyh80MloX1zY6Jz_Q_11,SFSOParties,2.6638912320584547,8,7.3,14,0
1230,N4dnKGyh80MloX1zY6Jz_Q_12,SFSOParties,2.8455729240995598,7,9.0,19,1
1231,N4dnKGyh80MloX1zY6Jz_Q_13,SFSOParties,2.8359845682474294,3,5.9,19,1
1232,N4dnKGyh80MloX1zY6Jz_Q_14,SFSOParties,1.6309329837861304,6,5.7,14,1
1233,N4dnKGyh80MloX1zY6Jz_Q_15,SFSOParties,2.1501933288101727,8,2.9,13,1
1234,N4dnKGyh80MloX1zY6Jz_Q_16,SFSOParties,2.8122424796764887,9,2.8,18,1
1235,N4dnKGyh80MloX1zY6Jz_Q_17,SFSOParties,1.6400612260012748,6,8.2,12,1
1236,N4dnKGyh80MloX1zY6Jz_Q_18,SFSOParties,1.864173272456199,4,5.8,18,1
1237,N4dnKGyh80MloX1zY6Jz_Q_19,SFSOParties,2.504898291582374,9,6.6,11,1
1238,N4dnKGyh80MloX1zY6Jz_Q_20,SFSOParties,1.5090581655748885,9,2.6,14,1
1239,N4dnKGyh80MloX1zY6Jz_Q_21,SFSOParties,1.8305289320328135,5,4.1,12,1
1240,N4dnKGyh80MloX1zY6Jz_Q_22,SFSOParties,2.6802979342055124,3,5.3,12,1
1241,N4dnKGyh80MloX1zY6Jz_Q_23,SFSOParties,1.884600162587516,2,5.0,14,1
1242,N4dnKGyh80MloX1zY6Jz_Q_24,SFSOParties,2.7169346023456518,7,11.1,18,1
1243,N4dnKGyh80MloX1zY6Jz_Q_25,SFSOParties,2.4551210489437727,5,3.4,11,1
1244,N4dnKGyh80MloX1zY6Jz_Q_26,SFSOParties,2.491814293269382,3,5.6,16,1
1245,N4dnKGyh80MloX1zY6Jz_Q_27,SFSOParties,1.5293828421091185,3,6.9,13,1
1246,N4dnKGyh80MloX1zY6Jz_Q_28,SFSOParties,2.701206067290157,6,6.4,17,1
1247,N4dnKGyh80MloX1zY6Jz_Q_29,SFSOParties,2.093676785834366,9,6.1,20,1
1248,N4dnKGyh80MloX1zY6Jz_Q_30,SFSOParties,1.8852450886590004,4,2.8,12,1
1249,N4dnKGyh80MloX1zY6Jz_Q_32,SFSOParties,2.110696572923493,2,4.1,12,1
1250,N4dnKGyh80MloX1zY6Jz_Q_33,SFSOParties,2.8459517063261206,3,4.6,19,1
1251,N4dnKGyh80MloX1zY6Jz_Q_34,SFSOParties,2.794027508508735,10,2.9,17,1
1252,N4dnKGyh80MloX1zY6Jz_Q_35,SFSOParties,2.319635497861431,3,5.6,13,1
1253,N4dnKGyh80MloX1zY6Jz_Q_36,SFSOParties,2.038597937003667,3,4.2,13,1
1254,N4dnKGyh80MloX1zY6Jz_Q_37,SFSOParties,2.826997014160318,10,8.5,13,1
1255,N4dnKGyh80MloX1zY6Jz_Q_38,SFSOParties,1.8679338445376032,10,3.6,19,1
1256,N4dnKGyh80MloX1zY6Jz_Q_39,SFSOParties,1.532331766999996,10,4.9,15,1
1257,N4dnKGyh80MloX1zY6Jz_Q_41,SFSOParties,2.080734526738349,6,2.2,17,1
1258,N4dnKGyh80MloX1zY6Jz_Q_43,SFSOParties,2.5825199990592798,2,3.0,12,1
1259,N4dnKGyh80MloX1zY6Jz_Q_44,SFSOParties,2.656529178952562,5,4.0,17,1
1260,O2XJeQGRCTiFKNxhWQvI_Q_0,PaulTolMuted,2.665242047724613,3,8.7,10,1
1261,O2XJeQGRCTiFKNxhWQvI_Q_1,PaulTolMuted,1.6269799740159447,10,15.1,10,1
1262,O2XJeQGRCTiFKNxhWQvI_Q_2,PaulTolMuted,2.6233532691204218,6,11.0,20,1
1263,O2XJeQGRCTiFKNxhWQvI_Q_3,PaulTolMuted,1.9642141335737549,3,9.6,16,1
1264,O2XJeQGRCTiFKNxhWQvI_Q_4,PaulTolMuted,2.3991024617667955,8,8.1,14,1
1265,O2XJeQGRCTiFKNxhWQvI_Q_5,PaulTolMuted,1.8375974127303047,4,5.7,10,1
1266,O2XJeQGRCTiFKNxhWQvI_Q_6,PaulTolMuted,1.5986187321869672,7,5.2,17,1
1267,O2XJeQGRCTiFKNxhWQvI_Q_7,PaulTolMuted,2.1001397568074625,8,11.6,15,1
1268,O2XJeQGRCTiFKNxhWQvI_Q_9,PaulTolMuted,1.865319700554093,2,6.0,12,1
1269,O2XJeQGRCTiFKNxhWQvI_Q_10,PaulTolMuted,2.377429281842379,5,6.3,18,1
1270,O2XJeQGRCTiFKNxhWQvI_Q_11,PaulTolMuted,2.518344626143433,7,6.4,16,1
1271,O2XJeQGRCTiFKNxhWQvI_Q_12,PaulTolMuted,2.2489786931630893,2,8.4,12,1
1272,O2XJeQGRCTiFKNxhWQvI_Q_13,PaulTolMuted,1.713370667440417,4,6.2,16,1
1273,O2XJeQGRCTiFKNxhWQvI_Q_14,PaulTolMuted,1.6033234398418197,5,7.4,18,1
1274,O2XJeQGRCTiFKNxhWQvI_Q_15,PaulTolMuted,2.634053993544657,5,10.6,18,1
1275,O2XJeQGRCTiFKNxhWQvI_Q_16,PaulTolMuted,2.7386954086289137,5,11.0,19,1
1276,O2XJeQGRCTiFKNxhWQvI_Q_18,PaulTolMuted,2.6602647218284465,8,5.2,15,1
1277,O2XJeQGRCTiFKNxhWQvI_Q_19,PaulTolMuted,2.2046475155737437,9,8.2,18,1
1278,O2XJeQGRCTiFKNxhWQvI_Q_20,PaulTolMuted,2.906842799424989,4,3.6,19,1
1279,O2XJeQGRCTiFKNxhWQvI_Q_22,PaulTolMuted,2.074270315364947,6,4.7,20,1
1280,O2XJeQGRCTiFKNxhWQvI_Q_23,PaulTolMuted,2.695141707327516,6,5.3,17,1
1281,O2XJeQGRCTiFKNxhWQvI_Q_24,PaulTolMuted,2.0934109333431445,3,4.5,12,1
1282,O2XJeQGRCTiFKNxhWQvI_Q_25,PaulTolMuted,2.6635774984591407,8,5.1,11,1
1283,O2XJeQGRCTiFKNxhWQvI_Q_26,PaulTolMuted,2.3289243950508967,7,4.9,10,1
1284,O2XJeQGRCTiFKNxhWQvI_Q_27,PaulTolMuted,2.647369184270386,4,4.6,18,1
1285,O2XJeQGRCTiFKNxhWQvI_Q_28,PaulTolMuted,1.937529021260163,2,4.3,10,1
1286,O2XJeQGRCTiFKNxhWQvI_Q_29,PaulTolMuted,1.5411840902484235,10,11.5,19,1
1287,O2XJeQGRCTiFKNxhWQvI_Q_30,PaulTolMuted,2.2488642210608347,7,4.7,12,1
1288,O2XJeQGRCTiFKNxhWQvI_Q_31,PaulTolMuted,2.5992629941687024,8,6.1,11,1
1289,O2XJeQGRCTiFKNxhWQvI_Q_32,PaulTolMuted,2.8155694509221822,4,7.1,14,1
1290,O2XJeQGRCTiFKNxhWQvI_Q_33,PaulTolMuted,2.1361613155107677,8,9.1,19,1
1291,O2XJeQGRCTiFKNxhWQvI_Q_34,PaulTolMuted,2.359297295566076,2,4.2,10,1
1292,O2XJeQGRCTiFKNxhWQvI_Q_35,PaulTolMuted,1.7381404475229705,5,4.6,15,1
1293,O2XJeQGRCTiFKNxhWQvI_Q_36,PaulTolMuted,2.326427002300874,10,5.9,14,1
1294,O2XJeQGRCTiFKNxhWQvI_Q_37,PaulTolMuted,2.484583567004002,10,3.5,20,1
1295,O2XJeQGRCTiFKNxhWQvI_Q_38,PaulTolMuted,2.522709164766181,10,6.7,14,1
1296,O2XJeQGRCTiFKNxhWQvI_Q_39,PaulTolMuted,1.6515134485042733,10,6.8,16,0
1297,O2XJeQGRCTiFKNxhWQvI_Q_40,PaulTolMuted,1.5273562809875445,4,4.5,11,0
1298,O2XJeQGRCTiFKNxhWQvI_Q_41,PaulTolMuted,1.722039612506702,3,9.1,18,0
1299,O2XJeQGRCTiFKNxhWQvI_Q_42,PaulTolMuted,2.6422900223745343,6,15.1,13,1
1300,O2XJeQGRCTiFKNxhWQvI_Q_43,PaulTolMuted,1.8091190088250693,7,6.2,16,1
1301,O2XJeQGRCTiFKNxhWQvI_Q_44,PaulTolMuted,2.0156115198370843,9,10.7,12,0
1302,Os9nd1s096XOy2fkUnja_Q_0,PaulTolMuted,2.892451423006272,10,6.6,11,1
1303,Os9nd1s096XOy2fkUnja_Q_2,PaulTolMuted,2.056347030123068,6,3.6,14,1
1304,Os9nd1s096XOy2fkUnja_Q_3,PaulTolMuted,1.6995556948790238,7,4.0,11,1
1305,Os9nd1s096XOy2fkUnja_Q_4,PaulTolMuted,2.0283490144252063,2,3.2,17,1
1306,Os9nd1s096XOy2fkUnja_Q_5,PaulTolMuted,1.6042698992234472,8,6.0,15,1
1307,Os9nd1s096XOy2fkUnja_Q_6,PaulTolMuted,2.902224370119535,10,4.3,18,1
1308,Os9nd1s096XOy2fkUnja_Q_7,PaulTolMuted,1.5415888697276785,4,3.6,18,1
1309,Os9nd1s096XOy2fkUnja_Q_8,PaulTolMuted,2.118555304060136,6,2.7,19,1
1310,Os9nd1s096XOy2fkUnja_Q_9,PaulTolMuted,1.6333533411723271,10,3.5,17,1
1311,Os9nd1s096XOy2fkUnja_Q_10,PaulTolMuted,2.3624041717184543,5,4.0,13,1
1312,Os9nd1s096XOy2fkUnja_Q_11,PaulTolMuted,2.8198349372079763,2,3.3,10,1
1313,Os9nd1s096XOy2fkUnja_Q_12,PaulTolMuted,2.653438014294472,8,3.0,12,1
1314,Os9nd1s096XOy2fkUnja_Q_13,PaulTolMuted,2.650669587127255,5,8.3,16,1
1315,Os9nd1s096XOy2fkUnja_Q_14,PaulTolMuted,1.6956406877580843,3,4.2,11,1
1316,Os9nd1s096XOy2fkUnja_Q_15,PaulTolMuted,2.3338640777699817,10,4.7,12,1
1317,Os9nd1s096XOy2fkUnja_Q_16,PaulTolMuted,2.1226475082659286,10,1.9,20,1
1318,Os9nd1s096XOy2fkUnja_Q_17,PaulTolMuted,1.713316935687537,6,3.0,14,1
1319,Os9nd1s096XOy2fkUnja_Q_18,PaulTolMuted,2.438791136036075,8,3.4,11,1
1320,Os9nd1s096XOy2fkUnja_Q_19,PaulTolMuted,1.5398715444688218,9,2.7,11,1
1321,Os9nd1s096XOy2fkUnja_Q_20,PaulTolMuted,2.134179371843888,4,6.1,10,1
1322,Os9nd1s096XOy2fkUnja_Q_21,PaulTolMuted,2.113616272694566,2,2.3,13,1
1323,Os9nd1s096XOy2fkUnja_Q_22,PaulTolMuted,2.727595837163591,7,9.7,10,1
1324,Os9nd1s096XOy2fkUnja_Q_23,PaulTolMuted,2.7209526247163645,4,2.5,17,1
1325,Os9nd1s096XOy2fkUnja_Q_24,PaulTolMuted,1.5454310821336206,8,3.4,10,1
1326,Os9nd1s096XOy2fkUnja_Q_26,PaulTolMuted,2.664378809985948,6,3.2,11,1
1327,Os9nd1s096XOy2fkUnja_Q_27,PaulTolMuted,1.705646773018333,5,2.9,17,1
1328,Os9nd1s096XOy2fkUnja_Q_28,PaulTolMuted,2.0436274207352536,3,3.5,20,1
1329,Os9nd1s096XOy2fkUnja_Q_29,PaulTolMuted,1.835366893873123,3,4.1,13,1
1330,Os9nd1s096XOy2fkUnja_Q_30,PaulTolMuted,2.5276882028354795,6,3.2,11,1
1331,Os9nd1s096XOy2fkUnja_Q_31,PaulTolMuted,1.9992260855484856,5,3.1,12,1
1332,Os9nd1s096XOy2fkUnja_Q_32,PaulTolMuted,2.4683694576745414,2,3.2,18,1
1333,Os9nd1s096XOy2fkUnja_Q_33,PaulTolMuted,2.6796746412328174,9,5.9,13,1
1334,Os9nd1s096XOy2fkUnja_Q_34,PaulTolMuted,2.780271750747988,3,3.3,16,1
1335,Os9nd1s096XOy2fkUnja_Q_35,PaulTolMuted,2.680240445366897,7,6.5,15,1
1336,Os9nd1s096XOy2fkUnja_Q_36,PaulTolMuted,2.445620994920411,3,3.8,19,1
1337,Os9nd1s096XOy2fkUnja_Q_37,PaulTolMuted,2.042241842093488,7,8.6,15,1
1338,Os9nd1s096XOy2fkUnja_Q_38,PaulTolMuted,2.898820053414377,10,4.1,20,1
